DBID,CUIs
DB01267,C0020672
DB01267,C0015967
DB01267,C0428977
DB01267,C0149741
DB01267,C0877338
DB01267,C0006145
DB01267,C2225524
DB01267,C0006147
DB01267,C0262397
DB01267,C0006277
DB01267,C0023211
DB01267,C0018799
DB01267,C0007642
DB01267,C0038454
DB01267,C0007820
DB01267,C0235710
DB01267,C0008031
DB01267,C0085593
DB01267,C0008489
DB01267,C0085583
DB01267,C0151564
DB01267,C0009676
DB01267,C0009763
DB01267,C0009782
DB01267,C0009806
DB01267,C0520966
DB01267,C0221244
DB01267,C0232462
DB01267,C0149871
DB01267,C0549249
DB01267,C0011603
DB01267,C0011849
DB01267,C1263960
DB01267,C0011991
DB01267,C0234215
DB01267,C0152128
DB01267,C0027609
DB01267,C0314719
DB01267,C0043352
DB01267,C1527344
DB01267,C0699744
DB01267,C0013456
DB01267,C0013595
DB01267,C0234047
DB01267,C0151878
DB01267,C0520888
DB01267,C0522055
DB01267,C0014130
DB01267,C2240374
DB01267,C0014591
DB01267,C0041834
DB01267,C0015397
DB01267,C0015403
DB01267,C0028850
DB01267,C0542571
DB01267,C0015732
DB01267,C0015672
DB01267,C1443060
DB01267,C0016204
DB01267,C1735601
DB01267,C0268000
DB01267,C0151662
DB01267,C0017178
DB01267,C0236124
DB01267,C0151603
DB01267,C0017601
DB01267,C0017979
DB01267,C0014549
DB01267,C0018418
DB01267,C0744727
DB01267,C1608410
DB01267,C0018681
DB01267,C0235996
DB01267,C0020456
DB01267,C0020459
DB01267,C0870082
DB01267,C0424295
DB01267,C0020517
DB01267,C0020538
DB01267,C0026826
DB01267,C0020578
DB01267,C0020580
DB01267,C0020615
DB01267,C0086439
DB01267,C0020649
DB01267,C0413252
DB01267,C2047937
DB01267,C0021053
DB01267,C0021141
DB01267,C0232461
DB01267,C0747979
DB01267,C0851341
DB01267,C0393760
DB01267,C0151828
DB01267,C0917801
DB01267,C0162298
DB01267,C0152227
DB01267,C0549373
DB01267,C0023066
DB01267,C0023530
DB01267,C0041657
DB01267,C0231218
DB01267,C0162429
DB01267,C0338831
DB01267,C0025061
DB01267,C0025323
DB01267,C0240322
DB01267,C0004936
DB01267,C0393761
DB01267,C0026650
DB01267,C0235086
DB01267,C0009917
DB01267,C0026837
DB01267,C0877322
DB01267,C0231530
DB01267,C0948594
DB01267,C0026858
DB01267,C0948525
DB01267,C0027066
DB01267,C0027125
DB01267,C0027424
DB01267,C0027441
DB01267,C0027497
DB01267,C0007859
DB01267,C0027849
DB01267,C1320474
DB01267,C0155169
DB01267,C0085637
DB01267,C0013604
DB01267,C0085649
DB01267,C0151818
DB01267,C0020651
DB01267,C0030193
DB01267,C1096717
DB01267,C0030196
DB01267,C0030252
DB01267,C0030297
DB01267,C0030305
DB01267,C0242422
DB01267,C0858635
DB01267,C0032290
DB01267,C0042023
DB01267,C0085602
DB01267,C1299624
DB01267,C0231471
DB01267,C0032961
DB01267,C0033774
DB01267,C0475858
DB01267,C0034642
DB01267,C0332575
DB01267,C0035243
DB01267,C0403673
DB01267,C0035410
DB01267,C0037036
DB01267,C0549622
DB01267,C0036974
DB01267,C0039239
DB01267,C0037199
DB01267,C0037274
DB01267,C0037315
DB01267,C2830004
DB01267,C0595939
DB01267,C0424000
DB01267,C0038661
DB01267,C0038999
DB01267,C0236068
DB01267,C0039231
DB01267,C0686347
DB01267,C0233494
DB01267,C0232910
DB01267,C0034155
DB01267,C0040425
DB01267,C0040460
DB01267,C0040479
DB01267,C0007787
DB01267,C0040822
DB01267,C0041105
DB01267,C0857494
DB01267,C0178298
DB01267,C0235309
DB01267,C0041969
DB01267,C0042024
DB01267,C0080274
DB01267,C0042075
DB01267,C0042029
DB01267,C0042109
DB01267,C1861172
DB01267,C0042487
DB01267,C0085612
DB01267,C0042510
DB01267,C0042514
DB01267,C0042571
DB01267,C0344232
DB01267,C0043049
DB01267,C0043096
DB01267,C0043144
DB00377,C0000737
DB00377,C0232492
DB00377,C0002170
DB00377,C0002418
DB00377,C0002871
DB00377,C0002792
DB00377,C0340865
DB00377,C0042373
DB00377,C0003811
DB00377,C0003862
DB00377,C0151904
DB00377,C0004093
DB00377,C0015967
DB00377,C0428977
DB00377,C0018799
DB00377,C0085593
DB00377,C0009782
DB00377,C0009806
DB00377,C0010520
DB00377,C0232462
DB00377,C0011603
DB00377,C0011991
DB00377,C0234215
DB00377,C0012359
DB00377,C0043352
DB00377,C0151878
DB00377,C0429059
DB00377,C0014591
DB00377,C0041834
DB00377,C0235146
DB00377,C0340464
DB00377,C0015397
DB00377,C0235266
DB00377,C0015672
DB00377,C0016204
DB00377,C0268000
DB00377,C0425449
DB00377,C0017152
DB00377,C0017178
DB00377,C0151603
DB00377,C0017979
DB00377,C0018681
DB00377,C0235996
DB00377,C0019521
DB00377,C0600142
DB00377,C0020456
DB00377,C0020517
DB00377,C0020538
DB00377,C0020649
DB00377,C0242184
DB00377,C0021053
DB00377,C0917801
DB00377,C0162298
DB00377,C0023066
DB00377,C0162429
DB00377,C0025061
DB00377,C0236075
DB00377,C0004936
DB00377,C0220981
DB00377,C0026603
DB00377,C0948594
DB00377,C0151744
DB00377,C0027497
DB00377,C0030193
DB00377,C0030196
DB00377,C0030232
DB00377,C0151313
DB00377,C0033774
DB00377,C0475858
DB00377,C0037036
DB00377,C0036974
DB00377,C0085610
DB00377,C0039239
DB00377,C0037199
DB00377,C0037274
DB00377,C2830004
DB00377,C0033036
DB00377,C0039231
DB00377,C0178298
DB00377,C0041969
DB00377,C0080274
DB00377,C0042075
DB00377,C0549444
DB00377,C0151636
DB00282,C0000737
DB00282,C0023449
DB00282,C0035222
DB00282,C0001824
DB00282,C0002170
DB00282,C0002871
DB00282,C0002792
DB00282,C0340865
DB00282,C0002994
DB00282,C0042373
DB00282,C0003862
DB00282,C0022408
DB00282,C0004093
DB00282,C0004238
DB00282,C0004239
DB00282,C0151539
DB00282,C0015967
DB00282,C0151825
DB00282,C0006142
DB00282,C0006266
DB00282,C0006840
DB00282,C0018799
DB00282,C0018801
DB00282,C0018802
DB00282,C0085593
DB00282,C0009676
DB00282,C0009763
DB00282,C0009782
DB00282,C0009806
DB00282,C0026821
DB00282,C0232462
DB00282,C0011603
DB00282,C0011991
DB00282,C0234215
DB00282,C0342579
DB00282,C0014583
DB00282,C0041834
DB00282,C0015397
DB00282,C0022281
DB00282,C0015672
DB00282,C1443060
DB00282,C0015802
DB00282,C0262494
DB00282,C0017152
DB00282,C0017178
DB00282,C0017181
DB00282,C0018965
DB00282,C0518015
DB00282,C0018681
DB00282,C0020437
DB00282,C0020488
DB00282,C0020517
DB00282,C0020538
DB00282,C0151723
DB00282,C0085682
DB00282,C0020649
DB00282,C2047937
DB00282,C0021053
DB00282,C0851341
DB00282,C0021368
DB00282,C0392171
DB00282,C0917801
DB00282,C0206061
DB00282,C0022073
DB00282,C0023530
DB00282,C0853813
DB00282,C0041657
DB00282,C0024312
DB00282,C0231218
DB00282,C0162429
DB00282,C0025061
DB00282,C0948594
DB00282,C0026858
DB00282,C0027441
DB00282,C0027497
DB00282,C0595916
DB00282,C0027726
DB00282,C0235031
DB00282,C0013604
DB00282,C0029445
DB00282,C2711248
DB00282,C0030193
DB00282,C0031090
DB00282,C0031542
DB00282,C0033774
DB00282,C0034063
DB00282,C0034642
DB00282,C0332575
DB00282,C0035078
DB00282,C1260880
DB00282,C0424790
DB00282,C0036974
DB00282,C0037199
DB00282,C2830004
DB00282,C0038362
DB00282,C0700590
DB00282,C0038999
DB00282,C0039231
DB00282,C0233494
DB00282,C0040046
DB00282,C0043251
DB00282,C0041969
DB00282,C0042075
DB00282,C0042029
DB00282,C0221185
DB01337,C0002792
DB01337,C0340865
DB01337,C0003578
DB01337,C0006266
DB01337,C0011603
DB01337,C0687133
DB01337,C0041834
DB01337,C0020517
DB01337,C0020649
DB01337,C0475746
DB01337,C0522224
DB01337,C0332575
DB01337,C0035229
DB01337,C0037036
DB01337,C0039231
DB00213,C1291077
DB00213,C0000737
DB00213,C0232492
DB00213,C0232498
DB00213,C0234458
DB00213,C0162287
DB00213,C0948089
DB00213,C0233472
DB00213,C0001824
DB00213,C0001925
DB00213,C0002170
DB00213,C0002418
DB00213,C0002871
DB00213,C0002792
DB00213,C0002994
DB00213,C0751711
DB00213,C0038363
DB00213,C0003811
DB00213,C0003862
DB00213,C0022408
DB00213,C0151904
DB00213,C0004093
DB00213,C0004096
DB00213,C0004238
DB00213,C0004690
DB00213,C0151824
DB00213,C0232849
DB00213,C0852911
DB00213,C0311468
DB00213,C0018939
DB00213,C0595877
DB00213,C0015967
DB00213,C0005940
DB00213,C0151825
DB00213,C0006145
DB00213,C0006277
DB00213,C0006444
DB00213,C0022650
DB00213,C0006840
DB00213,C0018802
DB00213,C0008031
DB00213,C0085593
DB00213,C0008325
DB00213,C0008350
DB00213,C0009376
DB00213,C0009676
DB00213,C0009763
DB00213,C0009782
DB00213,C0009806
DB00213,C0026821
DB00213,C0151578
DB00213,C0232462
DB00213,C0011175
DB00213,C0011603
DB00213,C0011606
DB00213,C0011849
DB00213,C0011991
DB00213,C0012569
DB00213,C0234215
DB00213,C0042790
DB00213,C0233407
DB00213,C0043352
DB00213,C0013298
DB00213,C0013390
DB00213,C0013456
DB00213,C0013491
DB00213,C0013595
DB00213,C0522055
DB00213,C0014335
DB00213,C0014457
DB00213,C0014591
DB00213,C0267055
DB00213,C0302295
DB00213,C0162848
DB00213,C0014742
DB00213,C0015397
DB00213,C0542571
DB00213,C0015672
DB00213,C1443060
DB00213,C0016204
DB00213,C0268000
DB00213,C0016658
DB00213,C0011630
DB00213,C0151662
DB00213,C0236048
DB00213,C0017152
DB00213,C0151544
DB00213,C0017178
DB00213,C0017181
DB00213,C0151603
DB00213,C0017574
DB00213,C0017601
DB00213,C0017979
DB00213,C0018021
DB00213,C0018099
DB00213,C0018418
DB00213,C0018926
DB00213,C0744727
DB00213,C0018965
DB00213,C0518015
DB00213,C0019112
DB00213,C0018524
DB00213,C0018681
DB00213,C0239885
DB00213,C0018843
DB00213,C0235996
DB00213,C0019158
DB00213,C0149904
DB00213,C0151763
DB00213,C0019270
DB00213,C0019521
DB00213,C0600142
DB00213,C0020456
DB00213,C0424295
DB00213,C0020473
DB00213,C0020517
DB00213,C0020538
DB00213,C0026826
DB00213,C0740394
DB00213,C0020580
DB00213,C0002884
DB00213,C0086439
DB00213,C0151723
DB00213,C0020649
DB00213,C2047937
DB00213,C0021053
DB00213,C0232461
DB00213,C0851341
DB00213,C0021368
DB00213,C0917801
DB00213,C0162316
DB00213,C0022354
DB00213,C0438215
DB00213,C0949059
DB00213,C0023518
DB00213,C0023530
DB00213,C1274594
DB00213,C0160390
DB00213,C0041657
DB00213,C0024115
DB00213,C0231218
DB00213,C0162429
DB00213,C0236075
DB00213,C0004936
DB00213,C0149931
DB00213,C0085633
DB00213,C0231530
DB00213,C0948594
DB00213,C0026857
DB00213,C0948525
DB00213,C0151744
DB00213,C0027424
DB00213,C0027441
DB00213,C0027497
DB00213,C0007859
DB00213,C0027651
DB00213,C0392525
DB00213,C0027813
DB00213,C0031117
DB00213,C1320474
DB00213,C0013604
DB00213,C0085649
DB00213,C0239293
DB00213,C0014868
DB00213,C0155305
DB00213,C0006849
DB00213,C0029878
DB00213,C0030193
DB00213,C0030196
DB00213,C0030252
DB00213,C0030305
DB00213,C0030312
DB00213,C0031099
DB00213,C0349506
DB00213,C0042023
DB00213,C0856882
DB00213,C0860866
DB00213,C0033575
DB00213,C0033774
DB00213,C0034186
DB00213,C0423791
DB00213,C0267596
DB00213,C0232602
DB00213,C0151826
DB00213,C0035410
DB00213,C0037036
DB00213,C0151609
DB00213,C0243026
DB00213,C0036974
DB00213,C0152029
DB00213,C0037199
DB00213,C0037274
DB00213,C0037299
DB00213,C2830004
DB00213,C0037822
DB00213,C0038325
DB00213,C0038362
DB00213,C0038990
DB00213,C0700590
DB00213,C0039231
DB00213,C0235290
DB00213,C0240327
DB00213,C0233494
DB00213,C0233632
DB00213,C0040046
DB00213,C0040053
DB00213,C0040425
DB00213,C0518988
DB00213,C0040460
DB00213,C0040822
DB00213,C0178298
DB00213,C0041969
DB00213,C0151830
DB00213,C0041976
DB00213,C0042075
DB00213,C0042029
DB00213,C0231365
DB00213,C0042109
DB00213,C0404521
DB00213,C0042267
DB00213,C0042401
DB00213,C0042571
DB00213,C0344232
DB00213,C0547030
DB00213,C0043096
DB00213,C0023510
DB01113,C0009806
DB01113,C0232462
DB01113,C0011603
DB01113,C0011991
DB01113,C0234215
DB01113,C1443060
DB01113,C0018681
DB01113,C0019158
DB01113,C2047937
DB01113,C0231218
DB01113,C0027497
DB01113,C0235194
DB01113,C0042571
DB00910,C0000737
DB00910,C0702166
DB00910,C0559546
DB00910,C0002170
DB00910,C0002871
DB00910,C0002994
DB00910,C0042373
DB00910,C0003811
DB00910,C0003862
DB00910,C0022408
DB00910,C0151904
DB00910,C0004093
DB00910,C0004096
DB00910,C0004239
DB00910,C0151539
DB00910,C0015967
DB00910,C0151825
DB00910,C0006142
DB00910,C0006145
DB00910,C0262397
DB00910,C0018799
DB00910,C0038454
DB00910,C0235710
DB00910,C0008031
DB00910,C0085593
DB00910,C0235874
DB00910,C0009676
DB00910,C0009763
DB00910,C0009782
DB00910,C0009806
DB00910,C0232462
DB00910,C0011175
DB00910,C0549249
DB00910,C0011603
DB00910,C0011991
DB00910,C0234215
DB00910,C0043352
DB00910,C0948296
DB00910,C0013447
DB00910,C0014130
DB00910,C0014591
DB00910,C0015397
DB00910,C0015672
DB00910,C1443060
DB00910,C0026946
DB00910,C0017152
DB00910,C0017178
DB00910,C0017181
DB00910,C0017601
DB00910,C0018681
DB00910,C0019572
DB00910,C0020437
DB00910,C0020502
DB00910,C0085681
DB00910,C0020517
DB00910,C0020538
DB00910,C0020580
DB00910,C0020615
DB00910,C0020626
DB00910,C0020649
DB00910,C2047937
DB00910,C0021053
DB00910,C0851341
DB00910,C0521500
DB00910,C0151828
DB00910,C0917801
DB00910,C0162298
DB00910,C0438215
DB00910,C0023530
DB00910,C0220870
DB00910,C0041657
DB00910,C0497156
DB00910,C0231218
DB00910,C0162429
DB00910,C0025061
DB00910,C0004936
DB00910,C0231530
DB00910,C0948594
DB00910,C0027066
DB00910,C0027441
DB00910,C0027497
DB00910,C0027651
DB00910,C0155169
DB00910,C0013604
DB00910,C0085649
DB00910,C0030193
DB00910,C0030252
DB00910,C0030305
DB00910,C0032343
DB00910,C0033774
DB00910,C0034063
DB00910,C0267596
DB00910,C1260880
DB00910,C0243026
DB00910,C0036974
DB00910,C0037199
DB00910,C0241057
DB00910,C0037274
DB00910,C0037299
DB00910,C2830004
DB00910,C0038990
DB00910,C0038999
DB00910,C0240327
DB00910,C0233494
DB00910,C0857494
DB00910,C0178298
DB00910,C0041969
DB00910,C0042075
DB00910,C0042029
DB00910,C0042109
DB00910,C0404521
DB00910,C0042267
DB00910,C0042401
DB00910,C0042571
DB00910,C0151883
DB00910,C0043096
DB00910,C0043144
DB01421,C0000729
DB01421,C0000737
DB01421,C0011991
DB01421,C0027497
DB00715,C0000737
DB00715,C0234458
DB00715,C0156543
DB00715,C0152198
DB00715,C0702166
DB00715,C0948089
DB00715,C0233472
DB00715,C0001824
DB00715,C0085623
DB00715,C0001925
DB00715,C0002170
DB00715,C0002390
DB00715,C0002418
DB00715,C0002453
DB00715,C0002871
DB00715,C0002792
DB00715,C0340865
DB00715,C0002994
DB00715,C0042373
DB00715,C0017605
DB00715,C0234022
DB00715,C0233523
DB00715,C0003431
DB00715,C0003537
DB00715,C0038363
DB00715,C0002874
DB00715,C1971624
DB00715,C0003811
DB00715,C0428974
DB00715,C0003862
DB00715,C0022408
DB00715,C0233528
DB00715,C0151904
DB00715,C0004093
DB00715,C0004096
DB00715,C0004134
DB00715,C0085611
DB00715,C0004238
DB00715,C0004245
DB00715,C0004509
DB00715,C0232849
DB00715,C0852911
DB00715,C0151539
DB00715,C0020672
DB00715,C0015967
DB00715,C0005940
DB00715,C0428977
DB00715,C0151511
DB00715,C0006142
DB00715,C0006145
DB00715,C2225524
DB00715,C0006147
DB00715,C0006277
DB00715,C0006325
DB00715,C0006370
DB00715,C2267227
DB00715,C0006444
DB00715,C0006625
DB00715,C0022650
DB00715,C0006840
DB00715,C0018799
DB00715,C0018802
DB00715,C0007166
DB00715,C0007642
DB00715,C0235198
DB00715,C0038454
DB00715,C0007820
DB00715,C0007867
DB00715,C0008031
DB00715,C0085593
DB00715,C0008350
DB00715,C0085583
DB00715,C0151564
DB00715,C0863093
DB00715,C0009421
DB00715,C1704373
DB00715,C0009676
DB00715,C0009763
DB00715,C0009782
DB00715,C0009806
DB00715,C0520966
DB00715,C0151571
DB00715,C0026821
DB00715,C0010399
DB00715,C0232462
DB00715,C0011175
DB00715,C1112573
DB00715,C0278080
DB00715,C0549249
DB00715,C0086132
DB00715,C0011603
DB00715,C0011606
DB00715,C0011849
DB00715,C0011991
DB00715,C0012569
DB00715,C0234215
DB00715,C0233407
DB00715,C0012797
DB00715,C0013146
DB00715,C0013220
DB00715,C0152128
DB00715,C0043352
DB00715,C0013298
DB00715,C0013390
DB00715,C1527344
DB00715,C0013447
DB00715,C0013456
DB00715,C0013491
DB00715,C0013537
DB00715,C0013595
DB00715,C0234047
DB00715,C0013781
DB00715,C0151878
DB00715,C0522055
DB00715,C0151611
DB00715,C0014130
DB00715,C0014335
DB00715,C0014457
DB00715,C0014591
DB00715,C0041834
DB00715,C0014742
DB00715,C0014743
DB00715,C0235146
DB00715,C0015300
DB00715,C0340464
DB00715,C0015397
DB00715,C0151827
DB00715,C0542571
DB00715,C0015732
DB00715,C0015734
DB00715,C0015644
DB00715,C0015672
DB00715,C1443060
DB00715,C1112442
DB00715,C0016204
DB00715,C0268000
DB00715,C0016658
DB00715,C0011630
DB00715,C0038358
DB00715,C0017152
DB00715,C0017178
DB00715,C0017181
DB00715,C0151603
DB00715,C0151911
DB00715,C0017574
DB00715,C0017601
DB00715,C0018021
DB00715,C0018099
DB00715,C0014549
DB00715,C0018926
DB00715,C0018944
DB00715,C0018965
DB00715,C0518015
DB00715,C0019079
DB00715,C0019087
DB00715,C0019112
DB00715,C0018524
DB00715,C0018681
DB00715,C0741553
DB00715,C0034152
DB00715,C0019158
DB00715,C0019214
DB00715,C0019270
DB00715,C0019521
DB00715,C0019572
DB00715,C0455204
DB00715,C0020039
DB00715,C0034880
DB00715,C0020453
DB00715,C0020437
DB00715,C0020456
DB00715,C0424295
DB00715,C0020429
DB00715,C0085681
DB00715,C0151889
DB00715,C0020517
DB00715,C0020538
DB00715,C0235750
DB00715,C0026826
DB00715,C0020578
DB00715,C0020580
DB00715,C0002884
DB00715,C0020615
DB00715,C0086439
DB00715,C0241934
DB00715,C0020649
DB00715,C0413252
DB00715,C0020701
DB00715,C0043117
DB00715,C0020877
DB00715,C2047937
DB00715,C0021053
DB00715,C0151729
DB00715,C0021141
DB00715,C0232461
DB00715,C0021361
DB00715,C0917801
DB00715,C0162316
DB00715,C0022573
DB00715,C0151746
DB00715,C0023051
DB00715,C0023066
DB00715,C0023518
DB00715,C0023530
DB00715,C0023533
DB00715,C0220870
DB00715,C0041657
DB00715,C0497156
DB00715,C0024236
DB00715,C0024312
DB00715,C0231218
DB00715,C1112443
DB00715,C0025202
DB00715,C0162429
DB00715,C0338831
DB00715,C0151772
DB00715,C0025061
DB00715,C0025323
DB00715,C0004936
DB00715,C0025874
DB00715,C0085576
DB00715,C0149931
DB00715,C0085633
DB00715,C0026650
DB00715,C0235086
DB00715,C0877322
DB00715,C0231530
DB00715,C0948594
DB00715,C0948525
DB00715,C0026961
DB00715,C0026975
DB00715,C0151744
DB00715,C0027066
DB00715,C0027121
DB00715,C0027441
DB00715,C0027497
DB00715,C0007859
DB00715,C0027562
DB00715,C0027651
DB00715,C0392525
DB00715,C0027813
DB00715,C0027849
DB00715,C0031117
DB00715,C0264893
DB00715,C0085577
DB00715,C1320474
DB00715,C0028738
DB00715,C0009595
DB00715,C0085637
DB00715,C0013604
DB00715,C0085649
DB00715,C0014868
DB00715,C0028961
DB00715,C0860661
DB00715,C0029134
DB00715,C0029261
DB00715,C0020651
DB00715,C0029878
DB00715,C0029882
DB00715,C0029927
DB00715,C0029928
DB00715,C0030193
DB00715,C0030232
DB00715,C0030252
DB00715,C0030305
DB00715,C0001339
DB00715,C0267940
DB00715,C0030312
DB00715,C0086769
DB00715,C0521591
DB00715,C0522224
DB00715,C0151836
DB00715,C0242422
DB00715,C0030794
DB00715,C0030920
DB00715,C0085096
DB00715,C0031542
DB00715,C0349506
DB00715,C0042023
DB00715,C0032708
DB00715,C0151526
DB00715,C0600139
DB00715,C0033575
DB00715,C0033774
DB00715,C0270458
DB00715,C0034063
DB00715,C0034150
DB00715,C0423791
DB00715,C0267596
DB00715,C0178829
DB00715,C0035317
DB00715,C0151826
DB00715,C0003873
DB00715,C0037036
DB00715,C0036130
DB00715,C0522178
DB00715,C0243026
DB00715,C0549622
DB00715,C0036974
DB00715,C0039239
DB00715,C0037199
DB00715,C0037274
DB00715,C0151717
DB00715,C0037299
DB00715,C0037317
DB00715,C2830004
DB00715,C0235567
DB00715,C0038325
DB00715,C0038362
DB00715,C0038435
DB00715,C0038450
DB00715,C0424000
DB00715,C0038663
DB00715,C0033036
DB00715,C0039240
DB00715,C0038986
DB00715,C0038990
DB00715,C0553721
DB00715,C0700590
DB00715,C0039231
DB00715,C0233494
DB00715,C0233632
DB00715,C0836924
DB00715,C0040046
DB00715,C0040053
DB00715,C0151610
DB00715,C0040435
DB00715,C0040427
DB00715,C0040460
DB00715,C0040479
DB00715,C0043251
DB00715,C0040822
DB00715,C0041105
DB00715,C0011860
DB00715,C0041582
DB00715,C0038367
DB00715,C0178298
DB00715,C0041976
DB00715,C0152032
DB00715,C0042024
DB00715,C0080274
